Index,Values
PHY344958,11376
PHY389317,11377
PHY418167,11378
PHY372798,11379
PHY429172,11380
PHY330750,11381
PHY386863,11382
PHY351080,11383
PHY321130,11384
PHY430385,11385
PHY380469,11386
PHY432325,11387
PHY330199,11388
PHY353443,11389
PHY410694,11390
PHY341049,11391
PHY413773,11392
PHY338521,11393
PHY423739,11394
PHY354669,11395
PHY421955,11396
PHY315445,11397
PHY416985,11398
PHY416955,11399
PHY315994,11400
PHY410772,11401
PHY378171,11402
PHY334691,11403
PHY430472,11404
PHY388681,11405
PHY405994,11406
PHY365891,11407
PHY341797,11408
PHY404838,11409
PHY362086,11410
PHY328684,11411
PHY421339,11412
PHY376389,11413
PHY405670,11414
PHY397950,11415
PHY431353,11416
PHY425341,11417
PHY382864,11418
PHY327888,11419
PHY319644,11420
PHY367714,11421
PHY322226,11422
PHY431141,11423
PHY355065,11424
PHY329005,11425
PHY373038,11426
PHY362951,11427
PHY427048,11428
PHY346410,11429
PHY375249,11430
PHY364285,11431
PHY426210,11432
PHY312579,11433
PHY350566,11434
PHY315241,11435
PHY345482,11436
PHY397405,11437
PHY422123,11438
PHY350497,11439
PHY331823,11440
PHY378556,11441
PHY334982,11442
PHY342991,11443
PHY315474,11444
PHY430530,11445
PHY419547,11446
PHY391492,11447
PHY350163,11448
PHY365026,11449
PHY411796,11450
PHY415120,11451
PHY365876,11452
PHY407588,11453
PHY382803,11454
PHY364073,11455
PHY367664,11456
PHY375431,11457
PHY369742,11458
PHY378598,11459
PHY394140,11460
PHY367986,11461
PHY331597,11462
PHY341341,11463
PHY327567,11464
PHY346188,11465
PHY355624,11466
PHY352158,11467
PHY393314,11468
PHY383178,11469
PHY367494,11470
PHY422959,11471
PHY357139,11472
PHY423472,11473
PHY411462,11474
PHY411249,11475
PHY387848,11476
PHY409302,11477
PHY404779,11478
PHY433902,11479
PHY371416,11480
PHY332380,11481
PHY339511,11482
PHY417275,11483
PHY389316,11484
PHY378256,11485
PHY347668,11486
PHY328679,11487
PHY354233,11488
PHY426122,11489
PHY375159,11490
PHY404596,11491
PHY426637,11492
PHY399213,11493
PHY314624,11494
PHY392517,11495
PHY357157,11496
PHY426340,11497
PHY417069,11498
PHY378165,11499
PHY335228,11500
PHY339477,11501
PHY395239,11502
PHY367360,11503
PHY383945,11504
PHY362477,11505
PHY408685,11506
PHY407867,11507
PHY345423,11508
PHY394806,11509
PHY361235,11510
PHY321234,11511
PHY351157,11512
PHY428800,11513
PHY428943,11514
PHY319828,11515
PHY358882,11516
PHY416291,11517
PHY323247,11518
PHY379950,11519
PHY391278,11520
PHY432546,11521
PHY335293,11522
PHY359755,11523
PHY353820,11524
PHY330717,11525
PHY319417,11526
PHY348086,11527
PHY407316,11528
PHY345468,11529
PHY401183,11530
PHY339522,11531
PHY339171,11532
PHY413415,11533
PHY417893,11534
PHY393590,11535
PHY322526,11536
PHY417489,11537
PHY426625,11538
PHY422114,11539
PHY411654,11540
PHY316716,11541
PHY342869,11542
PHY420889,11543
PHY383579,11544
PHY385023,11545
PHY389602,11546
PHY393635,11547
PHY398258,11548
PHY347494,11549
PHY418257,11550
PHY364336,11551
PHY430692,11552
PHY314847,11553
PHY411770,11554
PHY429430,11555
PHY355416,11556
PHY358329,11557
PHY422513,11558
PHY320527,11559
PHY346614,11560
PHY376585,11561
PHY421705,11562
PHY354983,11563
PHY378347,11564
PHY399171,11565
PHY426119,11566
PHY371839,11567
PHY332753,11568
PHY333175,11569
PHY324538,11570
PHY353296,11571
PHY390533,11572
PHY364562,11573
PHY327990,11574
PHY327510,11575
PHY402338,11576
PHY396189,11577
PHY364994,11578
PHY327657,11579
PHY375564,11580
PHY377670,11581
PHY324695,11582
PHY362450,11583
PHY337919,11584
PHY372028,11585
PHY331367,11586
PHY374571,11587
PHY389259,11588
PHY321960,11589
PHY350523,11590
PHY370650,11591
PHY399219,11592
PHY380757,11593
PHY370537,11594
PHY402287,11595
PHY323618,11596
PHY410134,11597
PHY331112,11598
PHY374506,11599
PHY397519,11600
PHY399850,11601
PHY366791,11602
PHY366535,11603
PHY393569,11604
PHY426086,11605
PHY410935,11606
PHY326925,11607
PHY329978,11608
PHY352941,11609
PHY415544,11610
PHY359349,11611
PHY312292,11612
PHY349424,11613
PHY419271,11614
PHY383873,11615
PHY361438,11616
PHY363233,11617
PHY352125,11618
PHY363140,11619
PHY311965,11620
PHY337144,11621
PHY342320,11622
PHY430286,11623
PHY343413,11624
PHY411563,11625
PHY377427,11626
PHY400915,11627
PHY317235,11628
PHY426426,11629
PHY423869,11630
PHY428764,11631
PHY324196,11632
PHY389334,11633
PHY316718,11634
PHY366298,11635
PHY421633,11636
PHY362496,11637
PHY387623,11638
PHY343819,11639
PHY329301,11640
PHY331938,11641
PHY371517,11642
PHY365639,11643
PHY321517,11644
PHY313844,11645
PHY392574,11646
PHY350876,11647
PHY393222,11648
PHY433534,11649
PHY313850,11650
PHY433950,11651
PHY320450,11652
PHY363723,11653
PHY419097,11654
PHY419862,11655
PHY323646,11656
PHY389475,11657
PHY314830,11658
PHY340233,11659
PHY407502,11660
PHY377987,11661
PHY430398,11662
PHY380523,11663
PHY406980,11664
PHY428474,11665
PHY412391,11666
PHY372990,11667
PHY433728,11668
PHY370750,11669
PHY342039,11670
PHY332815,11671
PHY315768,11672
PHY380945,11673
PHY350077,11674
PHY330348,11675
PHY369789,11676
PHY312729,11677
PHY337632,11678
PHY413888,11679
PHY379925,11680
PHY350142,11681
PHY347217,11682
PHY377295,11683
PHY392406,11684
PHY372057,11685
PHY433545,11686
PHY431508,11687
PHY393540,11688
PHY382822,11689
PHY340787,11690
PHY423164,11691
PHY323293,11692
PHY339169,11693
PHY390814,11694
PHY407199,11695
PHY372756,11696
PHY340305,11697
PHY424396,11698
PHY346127,11699
PHY366022,11700
PHY410432,11701
PHY342303,11702
PHY339248,11703
PHY368634,11704
PHY396564,11705
PHY333693,11706
PHY405663,11707
PHY319565,11708
PHY432582,11709
PHY404347,11710
PHY429929,11711
PHY343341,11712
PHY366287,11713
PHY343340,11714
PHY391366,11715
PHY394305,11716
PHY390342,11717
PHY316770,11718
PHY332504,11719
PHY414042,11720
PHY406535,11721
PHY378064,11722
PHY342803,11723
PHY407957,11724
PHY329074,11725
PHY368603,11726
PHY337542,11727
PHY355016,11728
PHY333472,11729
PHY336688,11730
PHY321759,11731
PHY331572,11732
PHY373990,11733
PHY395464,11734
PHY421358,11735
PHY426838,11736
PHY338823,11737
PHY389648,11738
PHY330965,11739
PHY380251,11740
PHY394250,11741
PHY391338,11742
PHY397550,11743
PHY322445,11744
PHY390728,11745
PHY320745,11746
PHY380886,11747
PHY427308,11748
PHY350729,11749
PHY431631,11750
PHY430482,11751
PHY396872,11752
PHY394000,11753
PHY382392,11754
PHY338508,11755
PHY378191,11756
PHY345464,11757
PHY426337,11758
PHY357982,11759
PHY404683,11760
PHY354466,11761
PHY320157,11762
PHY389994,11763
PHY365635,11764
PHY419197,11765
PHY317930,11766
PHY389235,11767
PHY359299,11768
PHY346067,11769
PHY370717,11770
PHY332626,11771
PHY322328,11772
PHY390552,11773
PHY345664,11774
PHY400192,11775
PHY356510,11776
PHY370960,11777
PHY348882,11778
PHY332540,11779
PHY396910,11780
PHY415805,11781
PHY387993,11782
PHY338287,11783
PHY317533,11784
PHY357491,11785
PHY361104,11786
PHY385952,11787
PHY424594,11788
PHY335885,11789
PHY428552,11790
PHY397941,11791
PHY318865,11792
PHY339814,11793
PHY333994,11794
PHY336893,11795
PHY408000,11796
PHY394093,11797
PHY432986,11798
PHY332603,11799
PHY318621,11800
PHY394067,11801
PHY379086,11802
PHY323757,11803
PHY349182,11804
PHY352122,11805
PHY382415,11806
PHY367981,11807
PHY391322,11808
PHY391005,11809
PHY395790,11810
PHY399901,11811
PHY349641,11812
PHY319669,11813
PHY412565,11814
PHY345295,11815
PHY333093,11816
PHY315065,11817
PHY398910,11818
PHY352373,11819
PHY391816,11820
PHY384578,11821
PHY376564,11822
PHY429296,11823
PHY330550,11824
PHY327117,11825
PHY405082,11826
PHY372478,11827
PHY320487,11828
PHY383288,11829
PHY418420,11830
PHY433752,11831
PHY312014,11832
PHY395173,11833
PHY390299,11834
PHY379766,11835
PHY352640,11836
PHY397516,11837
PHY381058,11838
PHY365267,11839
PHY416126,11840
PHY386214,11841
PHY405508,11842
PHY327511,11843
PHY373568,11844
PHY338861,11845
PHY365497,11846
PHY321454,11847
PHY412653,11848
PHY334755,11849
PHY373836,11850
PHY363602,11851
PHY429566,11852
PHY344065,11853
PHY328820,11854
PHY406340,11855
PHY390428,11856
PHY398009,11857
PHY428039,11858
PHY369896,11859
PHY362932,11860
PHY350499,11861
PHY373004,11862
PHY375366,11863
PHY350175,11864
PHY412779,11865
PHY348207,11866
PHY398286,11867
PHY332478,11868
PHY332839,11869
PHY355491,11870
PHY427816,11871
PHY329516,11872
PHY412824,11873
PHY311832,11874
PHY431005,11875
PHY421659,11876
PHY328806,11877
PHY381680,11878
PHY361178,11879
PHY398417,11880
PHY407238,11881
PHY351398,11882
PHY418228,11883
PHY391308,11884
PHY429197,11885
PHY400874,11886
PHY427973,11887
PHY336196,11888
PHY386879,11889
PHY324868,11890
PHY316610,11891
PHY371043,11892
PHY428318,11893
PHY346154,11894
PHY424135,11895
PHY393843,11896
PHY311860,11897
PHY359327,11898
PHY353804,11899
PHY358001,11900
PHY319260,11901
PHY332391,11902
PHY385147,11903
PHY426475,11904
PHY374358,11905
PHY342462,11906
PHY405987,11907
PHY320803,11908
PHY397207,11909
PHY428938,11910
PHY412798,11911
PHY377933,11912
PHY378129,11913
PHY434155,11914
PHY411943,11915
PHY363410,11916
PHY375184,11917
PHY390629,11918
PHY417074,11919
PHY422673,11920
PHY423648,11921
PHY401806,11922
PHY368356,11923
PHY369278,11924
PHY382607,11925
PHY370632,11926
PHY397917,11927
PHY382081,11928
PHY413946,11929
PHY344360,11930
PHY319428,11931
PHY403834,11932
PHY426131,11933
PHY429033,11934
PHY402975,11935
PHY348755,11936
PHY381473,11937
PHY328401,11938
PHY421822,11939
PHY380816,11940
PHY424677,11941
PHY331064,11942
PHY313776,11943
PHY323653,11944
PHY428288,11945
PHY384258,11946
PHY372221,11947
PHY363269,11948
PHY369283,11949
PHY405443,11950
PHY329698,11951
PHY366684,11952
PHY384387,11953
PHY388186,11954
PHY350857,11955
PHY398842,11956
PHY409943,11957
PHY428975,11958
PHY367514,11959
PHY369167,11960
PHY411394,11961
PHY342750,11962
PHY386969,11963
PHY318697,11964
PHY313458,11965
PHY330603,11966
PHY386476,11967
PHY312208,11968
PHY343028,11969
PHY340297,11970
PHY433398,11971
PHY433357,11972
PHY326929,11973
PHY392273,11974
PHY391803,11975
PHY372802,11976
PHY312234,11977
PHY380815,11978
PHY402150,11979
PHY356615,11980
PHY420031,11981
PHY424458,11982
PHY390856,11983
PHY332488,11984
PHY407715,11985
PHY318412,11986
PHY349961,11987
PHY315813,11988
PHY377042,11989
PHY374558,11990
PHY376237,11991
PHY412563,11992
PHY318720,11993
PHY330872,11994
PHY423728,11995
PHY361379,11996
PHY385362,11997
PHY407959,11998
PHY399964,11999
PHY346835,12000
PHY405567,12001
PHY411805,12002
PHY377445,12003
PHY350134,12004
PHY366786,12005
PHY410078,12006
PHY382153,12007
PHY390509,12008
PHY323269,12009
PHY371117,12010
PHY375186,12011
PHY427783,12012
PHY388118,12013
PHY371171,12014
PHY340801,12015
PHY352380,12016
PHY384577,12017
PHY424178,12018
PHY392782,12019
PHY401346,12020
PHY414429,12021
PHY384788,12022
PHY311271,12023
PHY410771,12024
PHY348909,12025
PHY405683,12026
PHY312677,12027
PHY401189,12028
PHY331127,12029
PHY396168,12030
PHY417858,12031
PHY352415,12032
PHY328908,12033
PHY433156,12034
PHY341942,12035
PHY345724,12036
PHY364566,12037
PHY344865,12038
PHY332655,12039
PHY378999,12040
PHY387323,12041
PHY379978,12042
PHY362826,12043
PHY417994,12044
PHY382924,12045
PHY429445,12046
PHY400889,12047
PHY379443,12048
PHY396960,12049
PHY411822,12050
PHY429966,12051
PHY433036,12052
PHY423841,12053
PHY384219,12054
PHY397423,12055
PHY433191,12056
PHY398210,12057
PHY323299,12058
PHY353416,12059
PHY330364,12060
PHY424550,12061
PHY428663,12062
PHY432173,12063
PHY412443,12064
PHY329469,12065
PHY317499,12066
PHY383266,12067
PHY322698,12068
PHY405853,12069
PHY381922,12070
PHY432042,12071
PHY370873,12072
PHY381703,12073
PHY382555,12074
PHY350467,12075
PHY314963,12076
PHY393900,12077
PHY403010,12078
PHY317102,12079
PHY339273,12080
PHY347606,12081
PHY327736,12082
PHY332860,12083
PHY361926,12084
PHY418749,12085
PHY324487,12086
PHY420240,12087
PHY400280,12088
PHY389040,12089
PHY432964,12090
PHY413611,12091
PHY417099,12092
PHY428380,12093
PHY413814,12094
PHY433337,12095
PHY380611,12096
PHY406537,12097
PHY364327,12098
PHY424669,12099
PHY402511,12100
PHY371233,12101
PHY409766,12102
PHY403867,12103
PHY360769,12104
PHY324434,12105
PHY366073,12106
PHY351298,12107
PHY325483,12108
PHY340344,12109
PHY405407,12110
PHY395240,12111
PHY339230,12112
PHY355460,12113
PHY421972,12114
PHY312973,12115
PHY316485,12116
PHY311450,12117
PHY402967,12118
PHY342858,12119
PHY322471,12120
PHY375347,12121
PHY400244,12122
PHY328175,12123
PHY319034,12124
PHY370211,12125
PHY361397,12126
PHY421691,12127
PHY387397,12128
PHY411047,12129
PHY359611,12130
PHY348270,12131
PHY323079,12132
PHY400338,12133
PHY370807,12134
PHY357950,12135
PHY412786,12136
PHY410371,12137
PHY337256,12138
PHY427566,12139
PHY373024,12140
PHY415191,12141
PHY407028,12142
PHY340604,12143
PHY374548,12144
PHY316834,12145
PHY406977,12146
PHY417760,12147
PHY343328,12148
PHY419330,12149
PHY322031,12150
PHY424845,12151
PHY334873,12152
PHY402071,12153
PHY334867,12154
PHY409549,12155
PHY398368,12156
PHY349450,12157
PHY402536,12158
PHY315973,12159
PHY419095,12160
PHY424035,12161
PHY382826,12162
PHY351967,12163
PHY388699,12164
PHY387796,12165
PHY422539,12166
PHY322398,12167
PHY344248,12168
PHY388741,12169
PHY342202,12170
PHY422951,12171
PHY315055,12172
PHY383564,12173
PHY379078,12174
PHY413310,12175
PHY399252,12176
PHY343765,12177
PHY329761,12178
PHY345174,12179
PHY362383,12180
PHY414101,12181
PHY415401,12182
PHY390599,12183
PHY400227,12184
PHY395255,12185
PHY325377,12186
PHY404305,12187
PHY349510,12188
PHY347460,12189
PHY382349,12190
PHY418772,12191
PHY344969,12192
PHY381526,12193
PHY400537,12194
PHY418538,12195
PHY374385,12196
PHY344584,12197
PHY373255,12198
PHY362525,12199
PHY423805,12200
PHY330279,12201
PHY351487,12202
PHY323800,12203
PHY367545,12204
PHY401490,12205
PHY363741,12206
PHY430293,12207
PHY392381,12208
PHY404669,12209
PHY323687,12210
PHY397441,12211
PHY360852,12212
PHY368278,12213
PHY362339,12214
PHY397828,12215
PHY418542,12216
PHY391854,12217
PHY398495,12218
PHY343694,12219
PHY415708,12220
PHY344617,12221
PHY390478,12222
PHY430650,12223
PHY396676,12224
PHY375224,12225
PHY403648,12226
PHY353796,12227
PHY366915,12228
PHY416235,12229
PHY356776,12230
PHY365220,12231
PHY393932,12232
PHY433688,12233
PHY387681,12234
PHY344686,12235
PHY392815,12236
PHY402363,12237
PHY342837,12238
PHY338503,12239
PHY419749,12240
PHY433481,12241
PHY426859,12242
PHY397142,12243
PHY424070,12244
PHY389014,12245
PHY313778,12246
PHY432948,12247
PHY394589,12248
PHY333555,12249
PHY357596,12250
PHY334861,12251
PHY319738,12252
PHY365338,12253
PHY342691,12254
PHY410156,12255
PHY406992,12256
PHY327098,12257
PHY345732,12258
PHY422000,12259
PHY418909,12260
PHY364012,12261
PHY385116,12262
PHY324608,12263
PHY326612,12264
PHY351584,12265
PHY412524,12266
PHY377736,12267
PHY409323,12268
PHY353375,12269
PHY380856,12270
PHY426968,12271
PHY409558,12272
PHY408291,12273
PHY390751,12274
PHY379938,12275
PHY370545,12276
PHY354410,12277
PHY406390,12278
PHY345162,12279
PHY342515,12280
PHY371486,12281
PHY338291,12282
PHY390769,12283
PHY358198,12284
PHY420798,12285
PHY334177,12286
PHY428634,12287
PHY356414,12288
PHY357530,12289
PHY344962,12290
PHY376981,12291
PHY326324,12292
PHY411783,12293
PHY373723,12294
PHY318370,12295
PHY377989,12296
PHY350156,12297
PHY369674,12298
PHY425000,12299
PHY379971,12300
PHY369815,12301
PHY429643,12302
PHY321448,12303
PHY337292,12304
PHY431419,12305
PHY420677,12306
PHY379697,12307
PHY431397,12308
PHY384384,12309
PHY348463,12310
PHY416047,12311
PHY428403,12312
PHY319386,12313
PHY313257,12314
PHY393185,12315
PHY340405,12316
PHY332205,12317
PHY364812,12318
PHY364590,12319
PHY316246,12320
PHY409573,12321
PHY397913,12322
PHY409056,12323
PHY394843,12324
PHY357369,12325
PHY364743,12326
PHY315412,12327
PHY411339,12328
PHY389663,12329
PHY351056,12330
PHY382484,12331
PHY414880,12332
PHY344081,12333
PHY433700,12334
PHY427185,12335
PHY334292,12336
PHY415073,12337
PHY430869,12338
PHY315263,12339
PHY343750,12340
PHY343345,12341
PHY336709,12342
PHY334570,12343
PHY413376,12344
PHY427439,12345
PHY432598,12346
PHY382202,12347
PHY351649,12348
PHY326350,12349
PHY397487,12350
PHY335760,12351
PHY402862,12352
PHY433796,12353
PHY386583,12354
PHY388322,12355
PHY378362,12356
PHY311460,12357
PHY391090,12358
PHY398133,12359
PHY433873,12360
PHY379498,12361
PHY325267,12362
PHY369675,12363
PHY350152,12364
PHY363163,12365
PHY329882,12366
PHY400498,12367
PHY392454,12368
PHY419548,12369
PHY408812,12370
PHY323574,12371
PHY427583,12372
PHY355831,12373
PHY423693,12374
PHY404447,12375
PHY374599,12376
PHY320949,12377
PHY428805,12378
PHY401864,12379
PHY355223,12380
PHY410436,12381
PHY382346,12382
PHY396639,12383
PHY339426,12384
PHY397638,12385
PHY330218,12386
PHY378473,12387
PHY317349,12388
PHY402391,12389
PHY358816,12390
PHY323994,12391
PHY350323,12392
PHY353095,12393
PHY423723,12394
PHY434084,12395
PHY418226,12396
PHY414789,12397
PHY329719,12398
PHY396484,12399
PHY353500,12400
PHY373340,12401
PHY368246,12402
PHY396465,12403
PHY317395,12404
PHY405419,12405
PHY320389,12406
PHY336726,12407
PHY401650,12408
PHY378760,12409
PHY401451,12410
PHY326086,12411
PHY319764,12412
PHY373144,12413
PHY409989,12414
PHY389740,12415
PHY414652,12416
PHY325105,12417
PHY394132,12418
PHY415909,12419
PHY422047,12420
PHY339621,12421
PHY339376,12422
PHY315186,12423
PHY357062,12424
PHY312867,12425
PHY350559,12426
PHY320816,12427
PHY391843,12428
PHY384872,12429
PHY384367,12430
PHY350207,12431
PHY329551,12432
PHY410042,12433
PHY374102,12434
PHY368327,12435
PHY398650,12436
PHY406824,12437
PHY423957,12438
PHY396070,12439
PHY395503,12440
PHY391287,12441
PHY399701,12442
PHY431249,12443
PHY349078,12444
PHY328879,12445
PHY417481,12446
PHY399806,12447
PHY359406,12448
PHY349690,12449
PHY425113,12450
PHY347094,12451
PHY431054,12452
PHY346329,12453
PHY371192,12454
PHY421473,12455
PHY398621,12456
PHY411082,12457
PHY425844,12458
PHY338765,12459
PHY386643,12460
PHY400494,12461
PHY380506,12462
PHY313581,12463
PHY330464,12464
PHY362142,12465
PHY404446,12466
PHY396707,12467
PHY339603,12468
PHY323827,12469
PHY322038,12470
PHY335668,12471
PHY426451,12472
PHY326545,12473
PHY428485,12474
PHY336345,12475
PHY324441,12476
PHY325350,12477
PHY341078,12478
PHY318626,12479
